Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
22/6/2020,4.32,4.32,4.32,4.2,4.24,-0.08,-1.851851852,4.24468448,4.2,4.24,10114.25,42.9318,-,-,10114.2515,42.93180686,-,-,-,90.43,-0.6,20.56,0.2,-,-,50483.15701,0.084947988,-,-,0.59,23812809911,-,-
23/6/2020,4.24,4.24,4.28,4.2,4.24,0,0,4.228220823,4.2,4.24,7276.4,30.766226,-,-,7276.4325,30.76636264,-,-,-,90.43,-0.6,20.56,0.2,-,-,50483.15701,0.061113598,-,-,0.59,23812809911,-,-
24/6/2020,4.24,4.28,4.32,4.16,4.16,-0.08,-1.886792453,4.225124311,4.16,4.2,9665.3,40.837094,1,0.00416,9666.3215,40.84134532,-,-,-,88.72,-0.59,20.17,0.2,-,-,49530.64461,0.081185896,-,-,0.59,23812809911,-,-
25/6/2020,4.16,4.12,4.2,4.08,4.12,-0.04,-0.961538462,4.113131627,4.12,4.16,9586.55,39.430742,-,-,9586.5995,39.43094594,-,-,-,87.87,-0.58,19.98,0.2,-,-,49054.38842,0.080516323,-,-,0.59,23812809911,-,-
26/6/2020,4.12,4.16,4.32,4.08,4.12,0,0,4.200936733,4.08,4.12,17823.65,74.876026,-,-,17823.65,74.876026,-,-,-,87.87,-0.58,19.98,0.2,-,-,49054.38842,0.149697999,-,-,0.59,23812809911,-,-
29/6/2020,4.12,4.08,4.16,4.04,4.16,0.04,0.970873786,4.095612629,4.12,4.16,4380.3,17.940012,-,-,4380.333,17.94014796,-,-,-,88.72,-0.59,20.17,0.2,-,-,49530.64461,0.03678972,-,-,0.59,23812809911,-,-
30/6/2020,4.16,4.2,4.2,4.08,4.08,-0.08,-1.923076923,4.126866563,4.04,4.08,12800,52.823892,-,-,12800.024,52.82399276,-,-,-,87.01,-0.58,19.78,0.2,-,-,48578.13222,0.107505364,-,-,0.59,23812809911,-,-
1/7/2020,4.08,4.12,4.16,4.08,4.08,0,0,4.115937565,4.08,4.12,5727.6,23.574444,-,-,5727.614,23.57450122,-,-,-,87.01,-0.58,19.78,0.2,-,-,48578.13222,0.048105318,-,-,0.59,23812809911,-,-
2/7/2020,4.08,4.08,4.16,4.08,4.12,0.04,0.980392157,4.103763058,4.08,4.12,8629.95,35.41527,-,-,8629.95,35.41527,-,-,-,87.87,-0.58,19.98,0.2,-,-,49054.38842,0.072481576,-,-,0.59,23812809911,-,-
3/7/2020,4.12,4.16,4.32,4.12,4.28,0.16,3.883495146,4.234573584,4.28,4.32,42585.75,180.332492,-,-,42585.779,180.3326138,-,-,-,91.28,-0.6,20.75,0.2,-,-,50959.41321,0.357671179,-,-,0.59,23812809911,-,-
7/7/2020,4.28,4.36,4.36,4.24,4.28,0,0,4.322399456,4.24,4.28,16910.5,73.093936,-,-,16910.5485,73.09414736,-,-,-,91.28,-0.6,20.75,0.2,-,-,50959.41321,0.142029005,-,-,0.59,23812809911,-,-
8/7/2020,4.28,4.24,4.28,4.2,4.2,-0.08,-1.869158879,4.218082085,4.2,4.24,10748.65,45.338688,-,-,10748.6985,45.33889356,-,-,-,89.57,-0.59,20.37,0.2,-,-,50006.90081,0.090276608,-,-,0.59,23812809911,-,-
9/7/2020,4.2,4.24,4.28,4.2,4.24,0.04,0.952380952,4.233681689,4.24,4.28,4008.35,16.970078,-,-,4008.392,16.97025488,-,-,-,90.43,-0.6,20.56,0.2,-,-,50483.15701,0.033665846,-,-,0.59,23812809911,-,-
10/7/2020,4.24,4.24,4.36,4.2,4.36,0.12,2.830188679,4.314775236,4.32,4.36,20698.35,89.308728,-,-,20698.428,89.30904902,-,-,-,92.99,-0.62,21.14,0.2,-,-,51911.92561,0.173842802,-,-,0.59,23812809911,-,-
13/7/2020,4.36,4.36,4.4,4.16,4.16,-0.2,-4.587155963,4.270182467,4.16,4.2,18841.8,80.457924,-,-,18841.85,80.45814178,-,-,-,88.72,-0.59,20.17,0.2,-,-,49530.64461,0.158249699,-,-,0.59,23812809911,-,-
14/7/2020,4.16,4.2,4.24,4.16,4.24,0.08,1.923076923,4.199038276,4.2,4.24,4296.45,18.040958,-,-,4296.45,18.040958,-,-,-,90.43,-0.6,20.56,0.2,-,-,50483.15701,0.0360852,-,-,0.59,23812809911,-,-
15/7/2020,4.24,4.28,4.32,4.24,4.24,0,0,4.27379234,4.24,4.28,3299.15,14.099882,-,-,3299.15,14.099882,-,-,-,90.43,-0.6,20.56,0.2,-,-,50483.15701,0.027709036,-,-,0.59,23812809911,-,-
16/7/2020,4.24,4.28,4.48,4.24,4.4,0.16,3.773584906,4.392055582,4.36,4.4,48389.45,212.529154,-,-,48389.4925,212.52934,-,-,-,93.84,-0.62,21.34,0.2,-,-,52388.1818,0.406415645,-,-,0.59,23812809911,-,-
17/7/2020,4.4,4.4,4.44,4.32,4.36,-0.04,-0.909090909,4.362984293,4.32,4.36,18027.05,78.651736,-,-,18027.1075,78.6519844,-,-,-,92.99,-0.62,21.14,0.2,-,-,51911.92561,0.151406806,-,-,0.59,23812809911,-,-
20/7/2020,4.36,4.36,4.4,4.28,4.36,0,0,4.328983856,4.32,4.36,5082.45,22.001844,-,-,5082.463,22.00190016,-,-,-,92.99,-0.62,21.14,0.2,-,-,51911.92561,0.042686798,-,-,0.59,23812809911,-,-
21/7/2020,4.36,4.36,4.4,4.32,4.32,-0.04,-0.917431193,4.342426797,4.32,4.36,3985.5,17.306742,-,-,3985.5,17.306742,-,-,-,92.13,-0.61,20.95,0.2,-,-,51435.66941,0.03347358,-,-,0.59,23812809911,-,-
22/7/2020,4.32,4.36,4.44,4.32,4.36,0.04,0.925925926,4.366819627,4.32,4.36,12942.35,56.516908,-,-,12942.428,56.51724488,-,-,-,92.99,-0.62,21.14,0.2,-,-,51911.92561,0.108701393,-,-,0.59,23812809911,-,-
23/7/2020,4.36,4.36,4.4,4.32,4.4,0.04,0.917431193,4.372492005,4.36,4.4,11288.5,49.358876,-,-,11288.5,49.358876,-,-,-,93.84,-0.62,21.34,0.2,-,-,52388.1818,0.094810315,-,-,0.59,23812809911,-,-
24/7/2020,4.4,4.44,4.56,4.4,4.48,0.08,1.818181818,4.480067616,4.44,4.48,42120.45,188.702464,-,-,42120.5255,188.7028011,-,-,-,95.55,-0.63,21.72,0.2,-,-,53340.6942,0.353763589,-,-,0.59,23812809911,-,-
29/7/2020,4.48,4.48,4.52,4.4,4.4,-0.08,-1.785714286,4.445407861,4.4,4.44,12591.3,55.973464,-,-,12591.3505,55.97368904,-,-,-,93.84,-0.62,21.34,0.2,-,-,52388.1818,0.105752749,-,-,0.59,23812809911,-,-
30/7/2020,4.4,4.48,4.52,4.32,4.36,-0.04,-0.909090909,4.417804556,4.36,4.4,23900.4,105.587296,-,-,23900.445,105.5874958,-,-,-,92.99,-0.62,21.14,0.2,-,-,51911.92561,0.200736033,-,-,0.5,23812809911,-,-
31/7/2020,4.36,4.4,4.44,4.32,4.4,0.04,0.917431193,4.387438275,4.36,4.4,7096,31.133262,-,-,7096.005,31.133284,-,-,-,93.84,-0.62,21.34,0.2,-,-,52388.1818,0.059598216,-,-,0.5,23812809911,-,-
3/8/2020,4.4,4.4,4.52,4.36,4.52,0.12,2.727272727,4.467793699,4.48,4.52,10108.55,45.162916,-,-,10108.604,45.1631574,-,-,-,96.4,-0.64,21.92,0.2,-,-,53816.9504,0.084900556,-,-,0.5,23812809911,-,-
4/8/2020,4.52,4.56,4.6,4.4,4.4,-0.12,-2.654867257,4.501313678,4.4,4.44,31970.55,143.909474,-,-,31970.585,143.909631,-,-,-,93.84,-0.62,21.34,0.2,-,-,52388.1818,0.268515854,-,-,0.5,23812809911,-,-
5/8/2020,4.4,4.56,4.56,4.4,4.4,0,0,4.483640072,4.4,4.44,25057.2,112.347466,-,-,25057.41,112.3484057,-,-,-,48.78,-0.17,18.45,0.24,-,-,52388.1818,0.210453198,-,-,0.5,23812809911,-,-
6/8/2020,4.4,4.4,4.44,4.32,4.36,-0.04,-0.909090909,4.387751472,4.36,4.4,10604.05,46.527936,-,-,10604.0815,46.52807586,-,-,-,48.33,-0.17,18.28,0.24,-,-,51911.92561,0.089061993,-,-,0.5,23812809911,-,-
7/8/2020,4.36,4.36,4.36,4.2,4.24,-0.12,-2.752293578,4.266846696,4.24,4.28,21340.95,91.058562,-,-,21341.038,91.05893144,-,-,-,47,-0.17,17.78,0.24,-,-,50483.15701,0.179239981,-,-,0.5,23812809911,-,-
10/8/2020,4.24,4.28,4.32,4.24,4.24,0,0,4.276313305,4.24,4.28,3283.7,14.04213,-,-,3283.759,14.04238358,-,-,-,47,-0.17,17.78,0.24,-,-,50483.15701,0.027579769,-,-,0.5,23812809911,-,-
11/8/2020,4.24,4.32,4.32,4.24,4.24,0,0,4.268379895,4.24,4.28,6477.05,27.64651,-,-,6477.0675,27.6465842,-,-,-,47,-0.17,17.78,0.24,-,-,50483.15701,0.054399859,-,-,0.5,23812809911,-,-
13/8/2020,4.24,4.28,4.32,4.16,4.2,-0.04,-0.943396226,4.245698499,4.2,4.24,9211.9,39.11095,-,-,9211.943,39.11113292,-,-,-,46.56,-0.16,17.61,0.24,-,-,50006.90081,0.077369643,-,-,0.5,23812809911,-,-
14/8/2020,4.2,4.24,4.24,4.12,4.16,-0.04,-0.952380952,4.164507595,4.16,4.2,7030.8,29.27982,-,-,7030.8165,29.27988864,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.059050709,-,-,0.5,23812809911,-,-
17/8/2020,4.16,4.16,4.2,4.04,4.08,-0.08,-1.923076923,4.094660904,4.04,4.08,8294.85,33.964598,-,-,8294.9475,33.96499608,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.069667944,-,-,0.5,23812809911,-,-
18/8/2020,4.08,4.12,4.12,4.04,4.12,0.04,0.980392157,4.088211822,4.08,4.12,3225.35,13.185914,-,-,3225.358,13.18594666,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.027089268,-,-,0.5,23812809911,-,-
19/8/2020,4.12,4.12,4.2,4.04,4.12,0,0,4.109920569,4.08,4.12,4356,17.902814,-,-,4356.0755,17.90312588,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.036585985,-,-,0.5,23812809911,-,-
20/8/2020,4.12,4.08,4.08,3.98,4.04,-0.08,-1.941747573,4.017912301,4,4.04,8875.8,35.662186,-,-,8875.8,35.662186,-,-,-,44.79,-0.16,16.94,0.24,-,-,48101.87602,0.074546431,-,-,0.5,23812809911,-,-
21/8/2020,4.04,4.04,4.12,4,4.08,0.04,0.99009901,4.049233944,4.04,4.08,2665.6,10.793638,-,-,2665.6025,10.7936481,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.022387971,-,-,0.5,23812809911,-,-
24/8/2020,4.08,4.08,4.16,4.04,4.12,0.04,0.980392157,4.110616044,4.12,4.16,3744.05,15.390352,-,-,3744.05,15.390352,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.03144568,-,-,0.5,23812809911,-,-
25/8/2020,4.12,4.2,4.2,4.08,4.16,0.04,0.970873786,4.148142476,4.12,4.16,8906.75,36.946468,-,-,8906.7515,36.94647418,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.074806388,-,-,0.5,23812809911,-,-
26/8/2020,4.16,4.12,4.16,4.08,4.12,-0.04,-0.961538462,4.119325682,4.08,4.12,2304.55,9.493192,-,-,2304.55,9.493192,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.019355549,-,-,0.5,23812809911,-,-
27/8/2020,4.12,4.12,4.2,4.08,4.12,0,0,4.139573252,4.12,4.16,2448.75,10.13678,-,-,2448.75,10.13678,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.020566661,-,-,0.5,23812809911,-,-
28/8/2020,4.12,4.16,4.2,4.12,4.12,0,0,4.156867754,4.12,4.16,2544.5,10.57715,-,-,2544.5005,10.57715206,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.021370855,-,-,0.5,23812809911,-,-
31/8/2020,4.12,4.16,4.16,4.08,4.12,0,0,4.121004748,4.08,4.12,2032.35,8.375324,-,-,2032.355,8.3753446,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.017069426,-,-,0.5,23812809911,-,-
1/9/2020,4.12,4.12,4.16,4.08,4.12,0,0,4.111774472,4.08,4.12,1885.35,7.752134,-,-,1885.3505,7.752136,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.015834759,-,-,0.5,23812809911,-,-
2/9/2020,4.12,4.16,4.24,4.12,4.24,0.12,2.912621359,4.187692189,4.2,4.24,7770.35,32.539834,-,-,7770.3575,32.5398652,-,-,-,47,-0.17,17.78,0.24,-,-,50483.15701,0.065261996,-,-,0.5,23812809911,-,-
3/9/2020,4.24,4.24,4.24,4.16,4.16,-0.08,-1.886792453,4.207497854,4.16,4.2,2155.55,9.069472,-,-,2155.585,9.0696186,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.018104415,-,-,0.5,23812809911,-,-
8/9/2020,4.16,4.2,4.2,4.08,4.08,-0.08,-1.923076923,4.114985466,4.08,4.12,2408.2,9.909708,-,-,2408.2,9.909708,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.020226088,-,-,0.5,23812809911,-,-
9/9/2020,4.08,4.08,4.12,4.04,4.12,0.04,0.980392157,4.085046839,4.08,4.12,1697.3,6.93355,-,-,1697.3415,6.93370895,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.014255701,-,-,0.5,23812809911,-,-
10/9/2020,4.12,4.16,4.16,4.08,4.08,-0.04,-0.970873786,4.100123498,4.04,4.08,1489.9,6.108774,-,-,1489.9125,6.108824,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.012513538,-,-,0.5,23812809911,-,-
11/9/2020,4.08,4.08,4.12,4.04,4.04,-0.04,-0.980392157,4.068685814,4.04,4.08,1321.35,5.376158,-,-,1321.35,5.376158,-,-,-,44.79,-0.16,16.94,0.24,-,-,48101.87602,0.011097808,-,-,0.5,23812809911,-,-
14/9/2020,4.04,4.04,4.08,3.96,4,-0.04,-0.99009901,4.006057939,3.98,4,9123.4,36.548869,-,-,9123.4005,36.5488709,-,-,-,44.34,-0.16,16.77,0.24,-,-,47625.61982,0.076625989,-,-,0.5,23812809911,-,-
15/9/2020,4,4,4.08,4,4.08,0.08,2,4.043329673,4.04,4.08,4279.7,17.304238,-,-,4279.7,17.304238,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.035944519,-,-,0.5,23812809911,-,-
16/9/2020,4.08,4.08,4.12,4.04,4.04,-0.04,-0.980392157,4.069539261,4.04,4.08,2231.2,9.079956,-,-,2231.2005,9.0799582,-,-,-,44.79,-0.16,16.94,0.24,-,-,48101.87602,0.018739498,-,-,0.5,23812809911,-,-
17/9/2020,4.04,4.08,4.12,4,4,-0.04,-0.99009901,4.050980712,4,4.04,1959.8,7.939112,-,-,1959.865,7.93937564,-,-,-,44.34,-0.16,16.77,0.24,-,-,47625.61982,0.016460594,-,-,0.5,23812809911,-,-
18/9/2020,4,4.04,4.08,4,4.08,0.08,2,4.044982809,4.04,4.08,2079.55,8.411744,-,-,2079.55,8.411744,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.017465809,-,-,0.5,23812809911,-,-
21/9/2020,4.08,4.08,4.12,4.04,4.04,-0.04,-0.980392157,4.06734272,4.04,4.08,1122.2,4.564372,-,-,1122.2,4.564372,-,-,-,44.79,-0.16,16.94,0.24,-,-,48101.87602,0.009425179,-,-,0.5,23812809911,-,-
22/9/2020,4.04,4.08,4.12,4.04,4.04,0,0,4.071426797,4.04,4.08,1932.3,7.867218,-,-,1932.3,7.867218,-,-,-,44.79,-0.16,16.94,0.24,-,-,48101.87602,0.01622908,-,-,0.5,23812809911,-,-
23/9/2020,4.04,4.08,4.12,4.04,4.08,0.04,0.99009901,4.074018859,4.04,4.08,2015,8.209148,-,-,2015,8.209148,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.016923664,-,-,0.5,23812809911,-,-
24/9/2020,4.08,4.08,4.12,4.04,4.08,0,0,4.080468574,4.04,4.08,2219.5,9.0566,-,-,2219.524,9.05669888,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.018641429,-,-,0.5,23812809911,-,-
25/9/2020,4.08,4.12,4.2,4.12,4.16,0.08,1.960784314,4.164487469,4.12,4.16,5991.35,24.950902,-,-,5991.35,24.950902,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.050320395,-,-,0.5,23812809911,-,-
28/9/2020,4.16,4.2,4.2,4.12,4.16,0,0,4.161781578,4.12,4.16,1964.55,8.176028,-,-,1964.55,8.176028,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.016499943,-,-,0.5,23812809911,-,-
29/9/2020,4.16,4.2,4.24,4.2,4.2,0.04,0.961538462,4.204246697,4.16,4.2,4056.8,17.055788,-,-,4056.853,17.05600886,-,-,-,46.56,-0.16,17.61,0.24,-,-,50006.90081,0.034072863,-,-,0.5,23812809911,-,-
30/9/2020,4.2,4.2,4.2,4.12,4.16,-0.04,-0.952380952,4.153228227,4.12,4.16,3824.7,15.884852,-,-,3824.733,15.88498796,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.032123324,-,-,0.5,23812809911,-,-
1/10/2020,4.16,4.16,4.2,4.12,4.16,0,0,4.155168418,4.16,4.2,1337.45,5.55733,-,-,1337.45,5.55733,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.01123303,-,-,0.5,23812809911,-,-
2/10/2020,4.16,4.16,4.2,4.12,4.16,0,0,4.144075073,4.12,4.16,426.25,1.766412,-,-,426.25,1.766412,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.003580006,-,-,0.5,23812809911,-,-
5/10/2020,4.16,4.2,4.2,4.12,4.16,0,0,4.146960929,4.12,4.16,611.7,2.536696,-,-,611.7,2.536696,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.005137571,-,-,0.5,23812809911,-,-
6/10/2020,4.16,4.16,4.2,4.12,4.16,0,0,4.148072028,4.12,4.16,1060.7,4.39986,-,-,1060.7005,4.39986208,-,-,-,46.12,-0.16,17.44,0.24,-,-,49530.64461,0.008908655,-,-,0.5,23812809911,-,-
7/10/2020,4.16,4.16,4.16,4.08,4.12,-0.04,-0.961538462,4.113073459,4.08,4.12,2065.1,8.493908,-,-,2065.1,8.493908,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.017344446,-,-,0.5,23812809911,-,-
8/10/2020,4.12,4.12,4.16,4.08,4.12,0,0,4.111841432,4.08,4.12,860.2,3.537006,-,-,860.2,3.537006,-,-,-,45.67,-0.16,17.27,0.24,-,-,49054.38842,0.007224683,-,-,0.5,23812809911,-,-
9/10/2020,4.12,4.12,4.16,4.08,4.08,-0.04,-0.970873786,4.110651043,4.08,4.12,721.15,2.964396,-,-,721.1505,2.96439808,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.006056828,-,-,0.5,23812809911,-,-
12/10/2020,4.08,4.12,4.12,4.04,4.04,-0.04,-0.980392157,4.064390744,4.04,4.08,1365.6,5.550332,-,-,1365.6005,5.55033402,-,-,-,44.79,-0.16,16.94,0.24,-,-,48101.87602,0.011469461,-,-,0.5,23812809911,-,-
14/10/2020,4.04,4.04,4.12,4.04,4.08,0.04,0.99009901,4.070559168,4.04,4.08,1076.6,4.382364,-,-,1076.6,4.382364,-,-,-,45.23,-0.16,17.11,0.24,-,-,48578.13222,0.009042192,-,-,0.5,23812809911,-,-
15/10/2020,4.08,4.08,4.08,4,4.04,-0.04,-0.980392157,4.042884776,4,4.04,1380.35,5.580596,-,-,1380.36,5.5806364,-,-,-,44.79,-0.16,16.94,0.24,-,-,48101.87602,0.011593424,-,-,0.5,23812809911,-,-
16/10/2020,4.04,4.04,4.08,4,4,-0.04,-0.99009901,4.010774491,4,4.04,1257.6,5.04395,-,-,1257.6,5.04395,-,-,-,44.34,-0.16,16.77,0.24,-,-,47625.61982,0.010562382,-,-,0.5,23812809911,-,-
19/10/2020,4,4.04,4.04,3.92,3.92,-0.08,-2,3.954287246,3.92,3.96,5595.55,22.126412,-,-,5595.574,22.12650704,-,-,-,43.46,-0.15,16.44,0.24,-,-,46673.10743,0.046996335,-,-,0.5,23812809911,-,-
20/10/2020,3.92,3.92,4,3.92,3.94,0.02,0.510204082,3.9584986,3.94,3.98,2179.3,8.626756,-,-,2179.301,8.62676,-,-,-,43.68,-0.15,16.52,0.24,-,-,46911.23552,0.018303602,-,-,0.5,23812809911,-,-
21/10/2020,3.94,3.98,4,3.94,3.98,0.04,1.015228426,3.960437326,3.96,3.98,1307.95,5.180054,-,-,1307.95,5.180054,-,-,-,44.12,-0.16,16.69,0.24,-,-,47387.49172,0.010985264,-,-,0.5,23812809911,-,-
22/10/2020,3.98,4,4,3.92,3.94,-0.04,-1.005025126,3.952602594,3.94,3.96,1881.2,7.435636,-,-,1881.21,7.43567542,-,-,-,43.68,-0.15,16.52,0.24,-,-,46911.23552,0.015799983,-,-,0.5,23812809911,-,-
26/10/2020,3.94,3.94,3.98,3.86,3.9,-0.04,-1.015228426,3.902142203,3.88,3.9,4969.65,19.392281,-,-,4969.675,19.3923794,-,-,-,43.23,-0.15,16.35,0.24,-,-,46434.97933,0.041739509,-,-,0.5,23812809911,-,-
27/10/2020,3.9,3.92,3.96,3.76,3.84,-0.06,-1.538461538,3.835692394,3.82,3.84,9769,37.470879,-,-,9769.0495,37.47106775,-,-,-,42.57,-0.15,16.1,0.24,-,-,45720.59503,0.082048692,-,-,0.5,23812809911,-,-
28/10/2020,3.84,3.2,3.24,2.94,3,-0.84,-21.875,3.055166213,2.98,3,275470.75,841.608928,918728.575,2572.44001,1194199.846,3414.050522,-,-,-,33.26,-0.12,12.58,0.24,-,-,35719.21487,11.76233528,-,-,0.5,23812809911,-,-
29/10/2020,3,3,3,2.84,2.84,-0.16,-5.333333333,2.901312608,2.84,2.86,177838.3,515.964502,7500,22.05,185338.671,538.0155821,-,-,-,31.48,-0.11,11.91,0.24,-,-,33814.19007,1.556629996,-,-,0.5,23812809911,-,-
30/10/2020,2.84,3,3.1,2.96,3.08,0.24,8.450704225,3.035060137,3.06,3.08,315489.7,957.530212,200,0.612,315690.093,958.1434025,-,-,-,34.14,-0.12,12.91,0.24,-,-,36671.72726,2.651430841,-,-,0.5,23812809911,-,-
2/11/2020,3.08,3.1,3.42,3.08,3.32,0.24,7.792207792,3.270579499,3.32,3.34,395198.95,1292.529584,-,-,395199.366,1292.530955,-,-,-,36.81,-0.13,13.92,0.24,-,-,39529.26445,3.319216569,-,-,0.5,23812809911,-,-
3/11/2020,3.32,3.34,3.44,3.28,3.3,-0.02,-0.602409639,3.358661654,3.3,3.32,279640,939.216145,-,-,279640.2845,939.2170985,-,-,-,36.58,-0.13,13.84,0.24,-,-,39291.13635,2.39551011,-,-,0.5,23812809911,-,-
4/11/2020,3.3,3.32,3.4,3.26,3.32,0.02,0.606060606,3.323940849,3.3,3.32,97780.95,325.018094,-,-,97781.0445,325.0184094,-,-,-,36.81,-0.13,13.92,0.24,-,-,39529.26445,0.821247428,-,-,0.5,23812809911,-,-
5/11/2020,3.32,3.34,3.36,3.28,3.32,0,0,3.318670696,3.3,3.32,70308.2,233.329763,-,-,70308.394,233.3304062,-,-,-,36.81,-0.13,13.92,0.24,-,-,39529.26445,0.59050901,-,-,0.5,23812809911,-,-
6/11/2020,3.32,3.54,3.62,3.46,3.54,0.22,6.626506024,3.546961327,3.54,3.56,225171,798.672829,50000,166,275171.1735,964.6734435,-,-,-,39.24,-0.14,14.84,0.24,-,-,42148.67354,2.311118885,-,-,0.5,23812809911,-,-
9/11/2020,3.54,3.62,3.68,3.56,3.6,0.06,1.694915254,3.605459401,3.6,3.62,133309.5,480.64199,-,-,133309.595,480.6423346,-,-,-,39.91,-0.14,15.09,0.24,-,-,42863.05784,1.119646069,-,-,0.5,23812809911,-,-
10/11/2020,3.6,3.54,3.58,3.38,3.54,-0.06,-1.666666667,3.497382621,3.52,3.54,111929.9,391.461687,-,-,111930.1945,391.4627162,-,-,-,39.24,-0.14,14.84,0.24,-,-,42148.67354,0.940083887,-,-,0.5,23812809911,-,-
11/11/2020,3.54,3.58,3.82,3.5,3.82,0.28,7.90960452,3.666191338,3.8,3.82,170658.1,625.665248,-,-,170658.3215,625.6660422,-,-,-,42.35,-0.15,16.02,0.24,-,-,45482.46693,1.433332077,-,-,0.5,23812809911,-,-
12/11/2020,3.82,3.76,3.82,3.64,3.64,-0.18,-4.712041885,3.717466786,3.64,3.66,170832.4,635.063773,-,-,170832.6375,635.064652,-,-,-,35.06,-0.09,15.26,0.24,-,-,43339.31404,1.43479613,-,-,0.5,23812809911,-,-
13/11/2020,3.64,3.68,3.74,3.62,3.7,0.06,1.648351648,3.689772145,3.68,3.7,92332.85,340.687178,10,0.037,92342.9415,340.7245155,-,-,-,35.64,-0.09,15.51,0.24,-,-,44053.69834,0.775573667,-,-,0.5,23812809911,-,-
16/11/2020,3.7,3.68,3.74,3.62,3.62,-0.08,-2.162162162,3.67057434,3.6,3.62,56849.6,208.670683,-,-,56849.759,208.6712699,-,-,-,34.87,-0.09,15.18,0.24,-,-,43101.18594,0.477472077,-,-,0.5,23812809911,-,-
17/11/2020,3.62,3.66,3.74,3.6,3.64,0.02,0.552486188,3.669006372,3.62,3.64,82426.2,302.422253,-,-,82426.3,302.4226184,-,-,-,35.06,-0.09,15.26,0.24,-,-,43339.31404,0.692285373,-,-,0.5,23812809911,-,-
18/11/2020,3.64,3.6,3.68,3.52,3.6,-0.04,-1.098901099,3.58825491,3.6,3.62,90617.1,325.157254,-,-,90617.2545,325.1578065,-,-,-,34.67,-0.09,12.83,0.28,-,-,42863.05784,0.761079896,-,-,0.5,23812809911,-,-
19/11/2020,3.6,3.62,3.7,3.58,3.66,0.06,1.666666667,3.654825384,3.64,3.66,92581.95,338.370861,-,-,92582.0305,338.371153,-,-,-,35.25,-0.09,13.04,0.28,-,-,43577.44214,0.777581737,-,-,0.5,23812809911,-,-
20/11/2020,3.66,3.7,3.7,3.6,3.6,-0.06,-1.639344262,3.633493466,3.6,3.62,64186.55,233.22141,-,-,64186.6085,233.2216241,-,-,-,34.67,-0.09,12.83,0.28,-,-,42863.05784,0.539093108,-,-,0.5,23812809911,-,-
23/11/2020,3.6,3.66,3.66,3.58,3.58,-0.02,-0.555555556,3.618840743,3.58,3.6,61942.25,224.159138,-,-,61942.3385,224.1594581,-,-,-,34.48,-0.09,12.75,0.28,-,-,42624.92974,0.520243841,-,-,0.5,23812809911,-,-
24/11/2020,3.58,3.58,3.76,3.56,3.66,0.08,2.234636872,3.6764936,3.66,3.68,144807.5,532.383847,-,-,144807.5335,532.3839697,-,-,-,35.25,-0.09,13.04,0.28,-,-,43577.44214,1.216215424,-,-,0.5,23812809911,-,-
25/11/2020,3.66,3.68,3.7,3.6,3.62,-0.04,-1.092896175,3.645690849,3.62,3.64,43027.15,156.863687,-,-,43027.4905,156.8649304,-,-,-,34.87,-0.09,12.9,0.28,-,-,43101.18594,0.361381044,-,-,0.5,23812809911,-,-
